IRRADIATION_WM2,AMBIENT_TEMP_K,MAX_TEMP_K
376.0690170441228,299.2596085565696,321.0883846231223
356.93127226875794,299.0577517722985,321.7783899318812
535.2292313607733,299.746881748664,340.7013748673414
363.2042578139843,300.08903921339544,328.6386728965789
562.928013287978,300.10067570567696,336.0801329623919
416.9827383284605,300.8174547244911,329.189155334165
555.4559560737023,300.7829021804347,337.14889462097784
514.5555055029994,300.82573604189434,346.22563087633114
570.8109265008192,301.079176295244,341.80378608295445
599.0801715224533,301.8441128610724,344.58064843427775
723.3044468662024,302.1160272289732,359.2289322570212
875.2283818898134,302.38407141567683,363.53039355205334
776.7200546241844,302.92513689731567,356.4064895754191
864.8004828879988,302.39565470363027,368.18983327195724
958.4113975692908,304.03139170904,378.252570537938
862.6605997535478,304.1847760081505,363.970391446297
973.7491640639128,303.39412855469703,370.62672421031846
973.578783976387,304.5729955676028,376.5562811819894
946.609033502236,304.88252178123275,371.9311679434445
937.2310762300898,305.02474877226854,377.0740234420449
907.8055815236236,305.9140047971058,365.7291114988132
907.3759700956012,306.1245718657973,367.20157633054356
804.1138776453332,306.34086078305535,363.8015062700968
866.7011329258274,305.69069591943554,371.93065642680887
824.9921498414964,306.673362475738,363.6478533835828
840.7623922248862,306.4927150648173,366.9744674574123
665.4231131933211,306.65078366376866,363.50597538351525
705.4930076846591,306.4414474156509,362.1970104776647
693.9427079407193,306.5741285378742,353.3730282531155
473.0065954526133,306.9755662198851,338.7123215041378
234.71515061826656,306.6599654063013,327.31568928967874
212.39257941791408,306.17111512152707,312.6136571256895
288.3201470319252,305.83662662448654,329.9876099436353
288.7099049745396,307.00077190890005,327.6637829508603
244.33479544161403,306.3209925343501,318.3834321005994
296.4990920533489,305.8455325388982,330.3801452290914
295.7574490290665,305.86031833693954,325.7224373749016
204.36118749104415,306.06740814883455,325.54460411900095
136.0693750543826,305.38427420482884,318.6722696999491
84.12762786324731,304.09387183885275,313.4485177170114
45.85060633510685,304.23474639576864,312.57238132717134
29.78401209693305,303.2596879395828,311.79461328509086
10.78472786773394,302.582726540822,303.5640149287646
5.822604091723924,301.7502382422278,305.5966809991357
0.0,296.0003251415907,300.6057030775733
14.05809023108727,296.050331724434,299.7097729034452
29.308123497196213,296.64319829623304,294.13733520958175
51.1710941553912,296.7491701423246,294.0603945139128
84.49875964055845,296.4911339835872,297.11087333138806
149.04488569889662,297.055802718266,312.4344794307872
200.4872242081045,297.39887482680183,324.85472448815773
200.08472959133084,297.48778721640514,308.86554912052065
284.4854057198022,297.41985375229063,313.38027312705134
241.41569212704812,297.67934826312694,310.8207109416752
445.68159305662937,298.19764192113706,325.63134497258824
497.9298440277527,299.0078941696575,327.62672261729847
